,Average Rt(min),Average Mz,mass_round,pos_DIWB_1,pos_DIWB_2,pos_no injection_1,pos_no injection_2,pos_no injection_3,pos_no injection_4,pos-octl,pos_butac,pos_chlor,pos_chx,pos_dcm,pos_glyctriol,pos_hx,pos_octn,pos_olalc,pos_tol,pos_undec,pos-octlW,pos_butacW,pos_chlorW,pos_chxW,pos_dcmW,pos_glyctriolW,pos_hxW,pos_octnW,pos_olalcW,pos_tolW,pos_undecW,pos-octlM,pos_butacM,pos_chlorM,pos_chxM,pos_dcmM,pos_glyctriolM,pos_hxM,pos_octnM,pos_olalcM,pos_tolM,pos_undecM,pos-octlR_log,pos_butacR_log,pos_chlorR_log,pos_chxR_log,pos_dcmR_log,pos_glyctriolR_log,pos_hxR_log,pos_octnR_log,pos_olalcR_log,pos_tolR_log,pos_undecR_log,zeros,W_average,W_std,W_Rstd,W_Rstd_flag,Average,Stdev,Aliquot_Plate_Barcode,Aliquot_Well_ID,Aliquot_Concentration,Aliquot_Concentration_Unit,Target_Concentration,Target_Concentration_Unit,Aliquot_Solvent,DTXSID,CASRN,Preferred_Name,Smiles,Indigo_Inchi_Key,Mol_Formula,Monoisotopic_Mass,Relationship,MS_Ready_DTXCID,MS_Ready_Smiles,MS_Ready_Inchikey,MS_Ready_Mol_Formula,MS_Ready_Monoisotopic_Mass,octl,butac,chlor,chx,dcm,glyctriol,hx,octn,olalc,tol,undec,Mass_diff,Mass_flag,chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane,imputed_1-octanol,imputed_butyl acetate,imputed_chloroform,imputed_cyclohexane,imputed_dichloromethane,imputed_triolein,imputed_n-hexane,imputed_n-octane,imputed_oleylalcohol,imputed_toluene,imputed_n-undecane,1-octanol_db_std,butyl acetate_db_std,chloroform_db_std,cyclohexane_db_std,dichloromethane_db_std,triolein_db_std,n-hexane_db_std,n-octane_db_std,oleylalcohol_db_std,toluene_db_std,n-undecane_db_std,1-octanol_exp_std,butyl acetate_exp_std,chloroform_exp_std,cyclohexane_exp_std,dichloromethane_exp_std,triolein_exp_std,n-hexane_exp_std,n-octane_exp_std,oleylalcohol_exp_std,toluene_exp_std,n-undecane_exp_std,Correlation_R2
76,0.915,240.0588549681,240,336,107,164,0,126,110,478.5,492.5,153,324.5,365,51322,325,145.5,576.5,405.5,158,162,175.5,623,225,297,11640,354.5,364.5,493,131,209,-316.5,-317,470,-99.5,-68,-39682,29.5,219,-83.5,-274.5,51,,,0.487406427118119,,,,-1.04206134500071,0.177581121518192,,,-0.491086910856486,7,1334.04545454545,3262.17410392173,244.532455232812,0,2743.74600339403,10160.1616679282,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID0023901,25057-89-0,Bentazone,CC(C)N1C(=O)C2=C(NS1(=O)=O)C=CC=C2,ZOMSMJKLGFBRBS-UHFFFAOYSA-N,C10H12N2O3S,240.056863428,2D-QSAR-Ready,DTXCID503901,CC(C)N1C(=O)C2=C(NS1(=O)=O)C=CC=C2,ZOMSMJKLGFBRBS-UHFFFAOYSA-N,C10H12N2O3S,240.056863428,2.88,3.67,3.93,2.16,3.99,2.5,1.76,1.8,2.6,3.42,1.78,8.29611814293831,0,240.059@0.915,3.52717474624112,2.07714798323891,7.75145858444034,0.829166325181473,1.12940683431422,2.38976632783922,0.0042367707433712,,-0.0132514634292544,1.17711470248598,-1.21962129355807,3.52717474624112,2.07714798323891,0.487406427118119,0.829166325181473,1.12940683431422,2.38976632783922,-1.04206134500071,0.177581121518192,-0.0132514634292544,1.17711470248598,-0.491086910856486,0.131070941470973,1.08821924515397,1.40323007927749,-0.741266753024923,1.47592488715215,-0.329329508401861,-1.22589880552264,-1.17743560027287,-0.208171495277431,0.785324212342895,-1.20166720289776,2.03674228350921,0.89887872094287,-0.348621695437114,-0.0804362073654794,0.155168227025226,1.14419627809885,-1.54882412784621,-0.591747501800318,-0.741497458492473,0.192605497995295,-1.11646401662986,0.199276445985665
52,5.044,206.0912049681,206,4350,5770,5130,3248,2734,2083,5760.5,5277.5,4263.5,4386.5,5752.5,16612,2526,4284,72394.5,2785,6179.5,6114.5,6502,4625,5931,3606.5,18094,6101.5,7003,33141,4160,5081.5,354,1224.5,361.5,1544.5,-2146,1482,3575.5,2719,-39253.5,1375,-1098,-1.21145691893505,-0.634469452518961,-1.07165796568877,-0.453330221057112,,-1.04957371879453,0.150903436157576,-0.197440254572318,,-0.306522501343466,,3,9123.63636363636,8467.61460209348,92.8096458977963,0,9553.3795596852,14499.0771171889,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2035481,610841,4-(4-(Acetyloxy)phenyl)-2-butanone,CC(=O)CCC1=CC=C(OC(C)=O)C=C1,UMIKWXDGXDJQJK-UHFFFAOYSA-N,C12H14O3,206.094294311,2D-QSAR-Ready,DTXCID0015481,CC(=O)CCC1=CC=C(OC(C)=O)C=C1,UMIKWXDGXDJQJK-UHFFFAOYSA-N,C12H14O3,206.094294311,1.63,2.18,3.2,0.71,3.08,1.2,0.45,0.39,1.4,2.04,0.36,14.9899487044981,0,206.091@5.044,0.90126016795256,-1.21928355015459,-0.103501768438357,-0.788304801661582,-0.49602339133807,-0.0642282112432553,-0.504931872633284,-0.618897615064451,-0.0650932479032705,-1.05426190771769,-0.529545210573006,-1.21145691893505,-0.634469452518961,-1.07165796568877,-0.453330221057112,-0.49602339133807,-1.04957371879453,0.150903436157576,-0.197440254572318,-0.0650932479032705,-0.306522501343466,-0.529545210573006,0.119953558612673,0.682526449780635,1.72584344794667,-0.821077459341009,1.60310027169185,-0.319876156300461,-1.08702100789314,-1.14839259602055,-0.115304195875748,0.539326077483335,-1.17907839008426,-1.63829158296369,-0.244795698764302,-1.30065987117953,0.192677882901161,0.0895686118463274,-1.24732369154998,1.65197667781851,0.81068370774058,1.13031804958334,0.547236630009431,0.00860928455814391,0.190097555717529
46,1.732,187.0628649681,187,4285,4028,0,115,118,126,8432,8859.5,5623.5,7182.5,5881.5,8388,9125.5,8593.5,7905.5,7334.5,8890,8066,11579,6893,8820,8102.5,10774,10156,11450,10204.5,9936,10448.5,-366,2719.5,1269.5,1637.5,2221,2386,1030.5,2856.5,2299,2601.5,1558.5,,-0.512920149326339,-0.646373994267491,-0.642094326000164,-0.422939542807414,-0.545987982458983,-0.947208673319246,-0.478335852908726,-0.536390371736942,-0.450146682679032,-0.756194954357355,1,9675.40909090909,1436.34577089005,14.8453234110754,1,7775.70604810528,3016.06458238371,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5037494,6190-65-4,Deethylatrazine,CC(C)NC1=NC(Cl)=NC(N)=N1,DFWFIQKMSFGDCQ-UHFFFAOYSA-N,C6H10ClN5,187.062473,2D-QSAR-Ready,DTXCID3017494,CC(C)NC1=NC(Cl)=NC(N)=N1,DFWFIQKMSFGDCQ-UHFFFAOYSA-N,C6H10ClN5,187.062473,0.46,0.78,0.88,-1.47,0.66,-0.44,-1.75,-1.75,-0.09,-0.2,-1.85,2.0953860691769,0,187.063@1.732,0.787536856238114,-0.0181162027955281,0.428025642832289,-0.749801990087686,-0.157049426898233,0.0536812014620855,-0.592938255289168,-0.850063499866002,0.146442295837197,-0.499945690084282,-1.00591196109161,0.787536856238114,-0.512920149326339,-0.646373994267491,-0.642094326000164,-0.422939542807414,-0.545987982458983,-0.947208673319246,-0.478335852908726,-0.536390371736942,-0.450146682679032,-0.756194954357355,0.858758661395851,1.16626939263831,1.26236649615158,-0.995915436410245,1.05095286842239,-0.00611527022357172,-1.2649873262474,-1.2649873262474,0.330224592072871,0.224517778208274,-1.36108442976067,2.97018020984362,-0.105585531406339,-0.421222851634327,-0.411100827619512,0.107231398121967,-0.183795658962698,-1.13273964584445,-0.0237887525421596,-0.161095944838821,0.0428826435099724,-0.680965038627253,0.187670487335216
38,4.821,166.0992449681,166,38950,38223,6053,3515,6454,9607,69430,79951,56379,64544,72259,109860.5,89361.5,74810.5,94547,74792.5,80231.5,58037,72224.5,60366.5,67359,86392,96050.5,81782.5,79533.5,96440,89495,89229.5,-11393,-7726.5,3987.5,2815,14133,-13810,-7579,4723,1893,14702.5,8998,,,-1.1504166724137,-1.36037747734531,-0.708657588068087,,,-1.19974461180688,-1.69849713916315,-0.706466862037431,-0.950198922974507,4,79719.0909090909,12914.8132053119,16.2004020091493,0,71131.7881912531,25047.7744030816,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5024687,98-29-3,4-tert-Butylcatechol,CC(C)(C)C1=CC(O)=C(O)C=C1,XESZUVZBAMCAEJ-UHFFFAOYSA-N,C10H14O2,166.099379691,2D-QSAR-Ready,DTXCID804687,CC(C)(C)C1=CC(O)=C(O)C=C1,XESZUVZBAMCAEJ-UHFFFAOYSA-N,C10H14O2,166.099379691,2.67,3.12,1.28,-0.34,1.6,0.25,-0.45,-0.56,2.34,1.15,-0.38,0.811098152595294,0,166.099@4.821,0.370108615494296,-0.414664263273366,-0.609810355292826,-1.1083727252597,-0.77632705223386,-0.696182809614926,-0.894027730158446,-0.973154007264833,1.12828634430983,-1.13449019329582,-1.33420079568222,0.370108615494296,-0.414664263273366,-1.1504166724137,-1.36037747734531,-0.708657588068087,-0.696182809614926,-0.894027730158446,-1.19974461180688,-1.69849713916315,-0.706466862037431,-0.950198922974507,1.31626246256215,1.66487130096143,0.239448495062135,-1.01554332317529,0.487348113479403,-0.558478401718449,-1.10075881700622,-1.18597431083716,1.06061598106934,0.138739275080119,-1.04653077547745,2.36759529969679,0.851439153651661,-0.570011010168144,-0.975648581799713,0.283453436581891,0.307554310266533,-0.0746757595555847,-0.66531101416439,-1.62888497316028,0.287685849329,-0.183196710677764,0.184889936075985
80,4.224,242.1144849681,242,2340,580,1177,2507,637,1280,3222.5,2650.5,2102,1521.5,2317.5,30067.5,1815,1340.5,9072.5,2162.5,2039,2666.5,1560.5,1855.5,1563.5,1950,14978,1666,1561,2436,2178.5,1720,-556,-1090,-246.5,42,-367.5,-15089.5,-149,220.5,-6636.5,16,-319,,,,-1.55902266629629,,,,-0.783858224515041,,-2.13083613348093,,8,3103.22727272727,3771.8599183694,121.546364055202,0,3820.32521685432,6134.80324476522,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID8044882,2358-84-1,Di(ethylene glycol) dimethacrylate,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,XFCMNSHQOZQILR-UHFFFAOYSA-N,C12H18O5,242.11542368,2D-QSAR-Ready,DTXCID6024882,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,XFCMNSHQOZQILR-UHFFFAOYSA-N,C12H18O5,242.11542368,1.91,2.24,3.59,1.03,3.39,1.28,0.84,0.76,1.83,2.22,0.73,3.87712556985198,0,242.114@4.224,1.83781284770747,-0.702916530641435,-3.20920988188105,,-2.63965548143355,-2.08748258005933,-0.0967877071978335,,2.00625044939279,,-0.35490444298564,1.83781284770747,-0.702916530641435,-3.20920988188105,-1.55902266629629,-2.63965548143355,-2.08748258005933,-0.0967877071978335,-0.783858224515041,2.00625044939279,-2.13083613348093,-0.35490444298564,0.112750784086357,0.456688049828774,1.86370413695684,-0.80441525789342,1.65525730923417,-0.543856723240074,-1.00243974422996,-1.08581847531903,0.0293720529972866,0.435843367056506,-1.11708549947744,1.68627828382493,0.112010644604692,-1.44092000234732,-0.418443403978455,-1.08801698597702,-0.745883763408984,0.487575630028677,0.0618581606704548,1.79064432446692,-0.772746166299442,0.327643278415548,0.183261532865484
17,5.495,146.0731549681,146,20103,24533,1457,1423,1226,3612,3461,3370.5,3227.5,13335.5,2591,12713,15002.5,12162,7942,7964,14671,10014,12477.5,4766.5,14293,3663.5,16727,15166,14542.5,14670.5,11825.5,17025.5,6553,9107,1539,957.5,1072.5,4014,163.5,2380.5,6728.5,3861.5,2354.5,0.277238568662011,0.431681005101033,-0.321627631106979,-1.14387052108753,-0.383070112129063,-0.500670678838978,-1.96264587844183,-0.708336813266123,-0.0720116259825145,-0.314375212180982,-0.794561022314742,0,12288.3181818182,4280.89271314846,34.8370920235649,0,10426.8751160865,5829.8650885041,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID1031626,1896-62-4,Methyl trans-styryl ketone,CC(=O)\C=C\C1=CC=CC=C1,BWHOZHOGCMHOBV-BQYQJAHWSA-N,C10H10O,146.073164942,2D-QSAR-Ready,DTXCID9011626,CC(=O)\C=C\C1=CC=CC=C1,BWHOZHOGCMHOBV-BQYQJAHWSA-N,C10H10O,146.073164942,2.07,2.44,3.21,1.89,3.15,2.19,1.63,1.65,1.83,2.68,1.54,0.0682801665776574,0,146.073@5.495,1.96520138886347,1.23450673705916,0.549677035922232,-1.13826269072361,0.213217186479543,-0.210019248732324,-1.06741331806955,-1.54700672408615,0.686214139598902,-0.264204786645594,-1.67305391618614,0.277238568662011,0.431681005101033,-0.321627631106979,-1.14387052108753,-0.383070112129063,-0.500670678838978,-1.96264587844183,-0.708336813266123,-0.0720116259825145,-0.314375212180982,-0.794561022314742,-0.242562222062921,0.411231316874889,1.77182868169141,-0.560623943708343,1.66580810780961,-0.030521074299307,-1.02004643052951,-0.984706239235571,-0.666644517590149,0.835313612402118,-1.17907729135222,1.22512177361859,1.46878243462552,0.280302865973118,-1.01693285952007,0.183366325182027,-0.00216967437882813,-2.30869792998312,-0.329800270929609,0.674116912221677,0.291744858408309,-0.46583443521762,0.182749903919436
33,5.734,166.0972349681,166,8091,5816,10059,3284,3620,4347,5548,5341.5,6584.5,5774.5,3650,55792.5,7654,4689,55128.5,5314,4814.5,8159.5,5648.5,6031,3870.5,5991,29434,3903.5,4443,27998.5,5997,6727,2611.5,307,-553.5,-1904,2341,-26358.5,-3750.5,-246,-27130,683,1912.5,-0.327246422228235,-1.24052485725275,,,-0.19289145075985,,,,,-0.891000846392726,-0.400949747216154,6,9836.68181818182,8984.00528786558,91.3316650261049,0,11261.4849350873,14603.8213251983,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5024687,98-29-3,4-tert-Butylcatechol,CC(C)(C)C1=CC(O)=C(O)C=C1,XESZUVZBAMCAEJ-UHFFFAOYSA-N,C10H14O2,166.099379691,2D-QSAR-Ready,DTXCID804687,CC(C)(C)C1=CC(O)=C(O)C=C1,XESZUVZBAMCAEJ-UHFFFAOYSA-N,C10H14O2,166.099379691,2.67,3.12,1.28,-0.34,1.6,0.25,-0.45,-0.56,2.34,1.15,-0.38,12.9122872342377,0,166.097@5.734,0.0754640853910892,-1.14979523573297,0.0364889415530707,-0.497386818018528,-0.75324732232425,-0.0415286265788569,-0.314507344638698,-0.386197641789904,-0.638197912050782,-0.454672349243846,-1.47793979504253,-0.327246422228235,-1.24052485725275,0.0364889415530707,-0.497386818018528,-0.19289145075985,-0.0415286265788569,-0.314507344638698,-0.386197641789904,-0.638197912050782,-0.891000846392726,-0.400949747216154,1.31626246256215,1.66487130096143,0.239448495062135,-1.01554332317529,0.487348113479403,-0.558478401718449,-1.10075881700622,-1.18597431083716,1.06061598106934,0.138739275080119,-1.04653077547745,0.333841178649204,-2.25749424766974,1.36590357914397,-0.148915030356735,0.715059856235465,1.14453660011299,0.369987026169961,0.166573040241052,-0.548452304413485,-1.26575512742395,0.124715429311252,0.176711780819224
95,13.296,278.1517849681,278,769111,700660,780115,723618,717525,759731,683999,694564,677919,672558.5,682073,630126.5,685359,698826.5,688981.5,670443.5,815532.5,749487.5,765012,724027.5,820737.5,739580,690149.5,727833.5,698408.5,781425.5,746441,780045.5,65488.5,70448,46108.5,148179,57507,60023,42474.5,-418,92444,75997.5,-35487,-1.01889042366513,-0.993843601492002,-1.16739681203117,-0.656943406228984,-1.07411014613075,-1.02111004623972,-1.20778984506193,,-0.872328831831478,-0.945562878572347,,2,747558.909090909,36413.1535124192,4.87094101476237,1,723038.338235294,52597.943279614,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2025680,4376-20-9,MEHP,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.151809188,2D-QSAR-Ready,DTXCID105680,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.151809188,5.1,5.56,4.45,2.56,4.72,2.45,2.36,2.26,4.87,4.13,2.51,0.0870743930320945,0,278.152@13.296,0.447599896877561,-0.566940306974697,0.0578873204751625,-2.0525937108517,-0.280927599697171,-0.649307884555465,-1.70131054634738,-1.5816033648404,-0.611197128689112,-1.09449814990495,-1.73642285416911,-1.01889042366513,-0.993843601492002,-1.16739681203117,-0.656943406228984,-1.07411014613075,-1.02111004623972,-1.20778984506193,-1.5816033648404,-0.872328831831478,-0.945562878572347,-1.73642285416911,1.11573862919239,1.48888056334398,0.588472852673846,-0.94465378981854,0.807490944458472,-1.03388338276783,-1.10688941336271,-1.18800722513479,0.929167662116598,0.328895855003177,-0.985212695704582,0.330958540563278,0.416320282144666,-0.175164106823416,1.56450535759968,0.142764938727287,0.323393874382839,-0.312827065558346,-1.58681595142961,0.830453152749396,0.580865171901253,-2.11445419425702,0.164859937956843
6,5.43,136.0880649681,136,9325,5864,5059,3389,3764,2482,4033,2959,3230.5,5338,3893,19500.5,4354,4734,37231.5,4497,2773.5,3055,3594.5,5122,4294.5,3709,13985,4998.5,3109.5,13311,5131.5,3902.5,-978,635.5,1891.5,-1043.5,-184,-5515.5,644.5,-1624.5,-23920.5,634.5,1129,,-0.668029410270606,-0.232463399747425,,,,-0.829665503015654,,,-0.850491261137218,-0.390334228289886,6,5837.54545454546,3751.60791258256,64.2668728114372,0,6800.68070953968,7536.8283713003,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID0044571,618-45-1,3-Isopropylphenol,CC(C)C1=CC=CC(O)=C1,VLJSLTNSFSOYQR-UHFFFAOYSA-N,C9H12O,136.088815006,2D-QSAR-Ready,DTXCID8024571,CC(C)C1=CC=CC(O)=C1,VLJSLTNSFSOYQR-UHFFFAOYSA-N,C9H12O,136.088815006,2.71,3,1.6,0.42,1.89,0.82,0.36,0.26,2.46,1.59,0.39,5.51138534021082,0,136.088@5.43,2.31370341423734,3.41574944271604,-2.47977033232855,-0.869049875863727,-2.17255321878719,-0.40802635242756,-0.297625897294042,-0.581674356667976,0.931595399859997,-3.23827315360384,-1.18856842162408,2.31370341423734,-0.668029410270606,-0.232463399747425,-0.869049875863727,-2.17255321878719,-0.40802635242756,-0.829665503015654,-0.581674356667976,0.931595399859997,-0.850491261137218,-0.390334228289886,1.33706789608354,1.63512845432997,0.196215414519597,-1.01658271903486,0.494275972766031,-0.605464707660469,-1.07825042074102,-1.18102992358462,1.08011913897454,0.185937464235237,-1.04741656988794,2.44413496438723,-0.300526876186403,0.100408243924888,-0.485564649038782,-1.68542932335701,-0.06119608657683,-0.449311640592638,-0.221037721955107,1.17191530223877,-0.468481588734021,-0.0449106241100922,0.164772530340399
84,10.29,251.1156649681,251,111,141,99,184,210,130,217,202.5,138,293.5,192,52,482.5,305.5,182.5,190.5,684,23413,26804,26453,21815,19243,21613.5,19810,17220.5,24473.5,18742.5,27470.5,23196,26601.5,26315,21521.5,19051,21561.5,19327.5,16915,24291,18552,26786.5,2.02895336622765,2.11848109868022,2.28032428795206,1.86526443181129,1.99661654832035,2.61767562712213,1.60267836426279,1.74326078754543,2.12418252520335,1.98849575561829,1.59285986944733,0,22459.8636363636,3366.38771933054,14.988460187622,1,9824.73074191224,11343.8977789291,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID8032544,136-45-8,"Dipropyl 2,5-pyridinedicarboxylate",CCCOC(=O)C1=CC=C(N=C1)C(=O)OCCC,IITCWRFYJWUUPC-UHFFFAOYSA-N,C13H17NO4,251.115758031,2D-QSAR-Ready,DTXCID6012544,CCCOC(=O)C1=CC=C(N=C1)C(=O)OCCC,IITCWRFYJWUUPC-UHFFFAOYSA-N,C13H17NO4,251.115758031,3.37,3.8,4.9,2.84,4.81,2.82,2.57,2.53,3.19,3.99,2.53,0.370597611153504,0,251.116@10.29,2.41874133843369,2.17335584053058,2.87225941983728,1.76267926275474,2.77944340401469,1.83644427422105,1.6194425728245,1.5891844348196,1.72581508681038,2.4478159706121,1.47482511409906,2.02895336622765,2.11848109868022,2.28032428795206,1.86526443181129,1.99661654832035,2.61767562712213,1.60267836426279,1.74326078754543,2.12418252520335,1.98849575561829,1.59285986944733,-0.0305358945215298,0.485302609360028,1.80488947975471,-0.666336841166242,1.69692328126787,-0.690329329718872,-0.990235436626755,-1.03822041373202,-0.246468291495206,0.71323125061002,-1.03822041373202,0.114440002675231,0.427764602418982,0.994175156005971,-0.458430195792657,0.00126925378846072,2.17482019663037,-1.37741554546073,-0.885412338193401,0.447718164677168,-0.0271514830409956,-1.41177781370841,0.16175017048597
5,0.793,136.0879349681,136,163,339,0,116,100,116,1057.5,539.5,1492.5,754,1617,1067,955.5,840,18414,1774.5,889,727.5,687,1371.5,692,1097.5,1144,823,1253.5,4084,1131.5,661,-330,147.5,-121,-62,-519.5,77,-132.5,413.5,-14330,-643,-228,,-0.563199428704748,,,,-1.14167369425199,,-0.307803772173316,,,,8,1242.95454545455,930.537880977386,74.8649968239258,0,1707.40526640649,3503.00496662351,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID0044571,618-45-1,3-Isopropylphenol,CC(C)C1=CC=CC(O)=C1,VLJSLTNSFSOYQR-UHFFFAOYSA-N,C9H12O,136.088815006,2D-QSAR-Ready,DTXCID8024571,CC(C)C1=CC=CC(O)=C1,VLJSLTNSFSOYQR-UHFFFAOYSA-N,C9H12O,136.088815006,2.71,3,1.6,0.42,1.89,0.82,0.36,0.26,2.46,1.59,0.39,6.46664386001414,0,136.088@0.793,2.18201227388889,,-0.97892641445581,-0.808433585849787,-1.36793668524774,,0.0271052929245207,,1.61424014996695,-1.37785891334153,-0.254708943605003,2.18201227388889,-0.563199428704748,-0.97892641445581,-0.808433585849787,-1.36793668524774,-1.14167369425199,0.0271052929245207,-0.307803772173316,1.61424014996695,-1.37785891334153,-0.254708943605003,1.33706789608354,1.63512845432997,0.196215414519597,-1.01658271903486,0.494275972766031,-0.605464707660469,-1.07825042074102,-1.18102992358462,1.08011913897454,0.185937464235237,-1.04741656988794,2.19582842076738,-0.261911647024406,-0.634104752997748,-0.481465502720514,-0.982378850913238,-0.779809548770432,0.266577855327714,-0.033260378488632,1.68751195941039,-0.991262048345645,0.0142744937551338,0.148198084166739
102,13.927,333.1607849681,333,134,254,243,225,259,211,305.5,448.5,233,185.5,118,301,66.5,172.5,299,425.5,182.5,1096,10792.5,16037.5,15759.5,4889,6739,10000,10398,3080.5,8177,8869.5,790.5,10344,15804.5,15574,4771,6438,9933.5,10225.5,2781.5,7751.5,8687,0.412890659689655,1.36292606449223,1.83142483978382,1.92405625640907,1.6067274092528,1.33018447675575,2.17428065081252,1.77289545364484,0.968607875952417,1.2604861869487,1.67760695272049,0,8712.59090909091,4479.21016179792,51.4107710155909,0,3898.55319079231,5178.29094546548,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID0034223,119168-77-3,Tebufenpyrad,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,ZZYSLNWGKKDOML-UHFFFAOYSA-N,C18H24ClN3O,333.1607901,2D-QSAR-Ready,DTXCID8014223,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,ZZYSLNWGKKDOML-UHFFFAOYSA-N,C18H24ClN3O,333.1607901,4.2,5.72,5.33,2.54,5.67,2.74,2.05,2.01,4.24,4.63,2.21,0.015403673132447,0,333.161@13.927,1.65700263454429,0.380363239039728,2.01366586059635,1.40168397605297,1.84498197845037,1.63383319097509,1.47775694031137,1.49954208330439,1.20837786319413,1.64203165692331,1.31595761246296,0.412890659689655,1.36292606449223,1.83142483978382,1.92405625640907,1.6067274092528,1.33018447675575,2.17428065081252,1.77289545364484,0.968607875952417,1.2604861869487,1.67760695272049,0.312034423181202,1.38553556630666,1.11009777300473,-0.860341825232123,1.35022302870384,-0.719091674820879,-1.20640469373967,-1.23465472382192,0.340284453263451,0.615722246565376,-1.09340457341068,-2.27946438861234,-0.257333229309892,0.739856945733154,0.937021043977638,0.261593005889359,-0.327023037113129,1.46961861053461,0.615278330190858,-1.09663152461053,-0.475374438394026,0.412458681714291,0.139859182203594
3,2.154,134.0718549681,134,472,307,378,797,659,273,584.5,405.5,804,477,550,1126.5,518.5,935.5,19103,265.5,890.5,563,357.5,536,754,374.5,1040.5,309,291.5,6897,325.5,998.5,-21.5,-48,-268,277,-175.5,-86,-209.5,-644,-12206,60,108,,,,-0.236038609975665,,,,,,-0.645913275033844,-0.916210168312313,8,1131.54545454545,1841.22356124381,162.71759599648,0,1563.65051434087,3803.1230753853,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID3022164,1745-81-9,2-Allylphenol,OC1=CC=CC=C1CC=C,QIRNGVVZBINFMX-UHFFFAOYSA-N,C9H10O,134.073164942,2D-QSAR-Ready,DTXCID802164,OC1=CC=CC=C1CC=C,QIRNGVVZBINFMX-UHFFFAOYSA-N,C9H10O,134.073164942,2.69,2.9,2.37,1.4,2.52,1.66,1.28,1.24,2.45,2.27,1.27,9.77058981650946,0,134.072@2.154,-0.902670541975987,-2.15554721158204,0.9965914209307,,-0.186988041433081,0.554083005166828,-0.516106478102081,-0.303021296450495,-2.02657441779745,,,-0.902670541975987,-2.15554721158204,0.9965914209307,-0.236038609975665,-0.186988041433081,0.554083005166828,-0.516106478102081,-0.303021296450495,-2.02657441779745,-0.645913275033844,-0.916210168312313,1.1264551915414,1.47156281653618,0.60057690583507,-0.993491647712242,0.847082352259912,-0.566215540575849,-1.19069600485212,-1.25643079056541,0.732046477261652,0.436239941551842,-1.20712970128044,-0.362489003992299,-1.75366737146346,1.74642739700301,0.37773064041688,0.432195769766012,1.2550716631396,0.0667468309061285,0.303353914694798,-1.61045761661834,-0.077388990458453,-0.377523233393874,0.124255745684715
